Id,Provenance,Exchange,Symbol_Pair,Type,Price,Volume,Timestamp
66586-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Buy,3.6699,13.66891046,1449544493
66585-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Buy,3.6698,80.0,1449544493
66584-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Buy,3.665,3.2,1449544493
66583-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Buy,3.66,3.2,1449544493
66582-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Buy,3.655,3.2,1449544493
66581-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Buy,3.65,3.2,1449544493
66580-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Buy,3.6498,7.427402,1449544493
66579-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Buy,3.6476,1.72,1449544493
66578-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Sell,3.6301,57.4837,1449544136
66577-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Sell,3.6301,10.8247,1449544114
66576-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Buy,3.6362,0.5163,1449544107
66575-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Sell,3.6301,19.96164879,1449544058
66574-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Sell,3.6301,50.0,1449544051
66573-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Sell,3.6301,20.0,1449544030
66572-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Sell,3.6301,1.94,1449544026
66571-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Sell,3.6301,2.5,1449543967
66570-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Buy,3.6493,6.7028,1449543253
66569-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Sell,3.6369,0.0053,1449542413
66568-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Sell,3.6369,16.67,1449542383
66567-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Buy,3.6493,0.9,1449541219
66566-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Buy,3.6488,0.1,1449541080
66565-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Sell,3.6274,286.71358736,1449540635
66564-LTCUSD,BITFINEX,LTCUSD,LTCUSD,Sell,3.6286,58.0,1449540635
35121-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Buy,0.009205,13.69630307,1449544497
35120-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Buy,0.009205,13.69630307,1449544494
35119-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009181,16.26712793,1449544221
35118-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.00918,7.428116,1449544190
35117-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009181,6.0,1449544190
35116-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009181,5.0,1449544190
35115-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009191,2.52730051,1449544190
35114-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009191,15.44487207,1449544183
35113-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009192,16.26712793,1449544183
35112-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009191,31.712,1449544177
35111-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009191,15.44487207,1449544171
35110-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009192,16.26712793,1449544171
35109-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009191,31.712,1449544163
35108-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009191,15.44487207,1449544156
35107-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009192,16.26712793,1449544156
35106-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009191,15.41887207,1449544096
35105-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009192,16.26712793,1449544096
35104-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009191,16.32031,1449542469
35103-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009191,12.87,1449542469
35102-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009191,36.926,1449542458
35101-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009191,16.32031,1449542446
35100-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009191,16.31986,1449542036
35099-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009191,14.25009,1449541914
35098-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009192,2.07,1449541914
35097-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.009191,23.01,1449541711
65193123,BTC-E,btc_eur,btc_eur,ask,362.483,0.0106977,1449543887
65193021,BTC-E,btc_eur,btc_eur,ask,364.756,0.00397384,1449543338
65193017,BTC-E,btc_eur,btc_eur,ask,364.756,0.0170792,1449543272
65193006,BTC-E,btc_eur,btc_eur,bid,365.929,0.0209897,1449543201
65192811,BTC-E,btc_eur,btc_eur,bid,364.49,0.01479,1449542179
65192513,BTC-E,btc_eur,btc_eur,bid,364.49,0.0319135,1449541710
65192306,BTC-E,btc_eur,btc_eur,bid,364.49,0.0176425,1449540611
65192301,BTC-E,btc_eur,btc_eur,bid,364.49,0.0153977,1449540445
65192169,BTC-E,btc_eur,btc_eur,bid,364.49,0.0202563,1449539870
65192012,BTC-E,btc_eur,btc_eur,ask,363.0,0.01003,1449539102
65192011,BTC-E,btc_eur,btc_eur,ask,363.0,0.00979524,1449539102
65191631,BTC-E,btc_eur,btc_eur,ask,363.0,0.0191631,1449537916
65191630,BTC-E,btc_eur,btc_eur,ask,363.846,0.147505,1449537915
65191221,BTC-E,btc_eur,btc_eur,ask,363.846,0.0180235,1449537272
65190925,BTC-E,btc_eur,btc_eur,bid,366.546,0.0230554,1449536345
65190779,BTC-E,btc_eur,btc_eur,bid,366.546,0.0323527,1449535564
65190567,BTC-E,btc_eur,btc_eur,bid,364.99,0.00167924,1449534683
65190563,BTC-E,btc_eur,btc_eur,bid,364.99,0.028381,1449534664
65190560,BTC-E,btc_eur,btc_eur,bid,364.99,0.0203715,1449534653
65190559,BTC-E,btc_eur,btc_eur,bid,364.99,0.0183751,1449534652
65190558,BTC-E,btc_eur,btc_eur,bid,364.99,0.0311931,1449534651
65190551,BTC-E,btc_eur,btc_eur,bid,364.99,0.0129242,1449534637
65190550,BTC-E,btc_eur,btc_eur,bid,364.99,0.0191071,1449534636
65190549,BTC-E,btc_eur,btc_eur,bid,364.99,0.0295062,1449534635
65190548,BTC-E,btc_eur,btc_eur,bid,364.99,0.016791,1449534635
65190534,BTC-E,btc_eur,btc_eur,bid,364.99,0.0216713,1449534590
65190529,BTC-E,btc_eur,btc_eur,bid,364.49,0.1,1449534564
65189987,BTC-E,btc_eur,btc_eur,bid,365.355,0.122326,1449533431
65189935,BTC-E,btc_eur,btc_eur,bid,365.355,0.0209584,1449533306
65189787,BTC-E,btc_eur,btc_eur,bid,365.355,0.0316978,1449532282
65189633,BTC-E,btc_eur,btc_eur,ask,363.846,0.01,1449531249
65189466,BTC-E,btc_eur,btc_eur,ask,364.182,0.175,1449530479
65189433,BTC-E,btc_eur,btc_eur,ask,364.633,0.010981,1449530382
65189407,BTC-E,btc_eur,btc_eur,ask,365.547,0.0193433,1449530283
65189326,BTC-E,btc_eur,btc_eur,ask,365.547,0.0174137,1449529929
65189307,BTC-E,btc_eur,btc_eur,ask,365.547,0.0102005,1449529859
65189286,BTC-E,btc_eur,btc_eur,ask,365.547,0.0157661,1449529793
65189240,BTC-E,btc_eur,btc_eur,ask,365.547,0.0163249,1449529728
65189224,BTC-E,btc_eur,btc_eur,ask,365.547,0.0117178,1449529663
65189204,BTC-E,btc_eur,btc_eur,ask,365.547,0.0105439,1449529623
65189180,BTC-E,btc_eur,btc_eur,ask,365.547,0.0210878,1449529576
65189179,BTC-E,btc_eur,btc_eur,ask,365.547,0.016708,1449529568
65189170,BTC-E,btc_eur,btc_eur,ask,365.547,0.02445,1449529524
65189166,BTC-E,btc_eur,btc_eur,ask,365.547,0.0119711,1449529504
65189109,BTC-E,btc_eur,btc_eur,bid,368.45,0.00174775,1449529461
65189108,BTC-E,btc_eur,btc_eur,bid,368.0,0.010106,1449529461
65189107,BTC-E,btc_eur,btc_eur,bid,367.783,0.025869,1449529461
65189106,BTC-E,btc_eur,btc_eur,bid,367.0,0.010105,1449529461
65189105,BTC-E,btc_eur,btc_eur,bid,367.0,0.059895,1449529461
65189104,BTC-E,btc_eur,btc_eur,bid,366.72,0.175,1449529461
65189103,BTC-E,btc_eur,btc_eur,bid,366.72,0.0672773,1449529461
65188962,BTC-E,btc_eur,btc_eur,ask,365.697,0.0114875,1449528768
65188960,BTC-E,btc_eur,btc_eur,ask,365.697,0.02445,1449528767
65188869,BTC-E,btc_eur,btc_eur,ask,365.697,0.0135909,1449528700
65188858,BTC-E,btc_eur,btc_eur,ask,365.697,0.0231868,1449528664
65188857,BTC-E,btc_eur,btc_eur,ask,365.697,0.02445,1449528655
65188853,BTC-E,btc_eur,btc_eur,ask,365.697,0.0155643,1449528630
65188851,BTC-E,btc_eur,btc_eur,ask,365.697,0.02445,1449528609
65188842,BTC-E,btc_eur,btc_eur,ask,365.697,0.0210389,1449528573
65188836,BTC-E,btc_eur,btc_eur,ask,365.697,0.0173075,1449528565
65188829,BTC-E,btc_eur,btc_eur,bid,367.0,0.131261,1449528548
65188828,BTC-E,btc_eur,btc_eur,bid,366.87,0.175,1449528548
65188827,BTC-E,btc_eur,btc_eur,bid,366.86,0.194173,1449528548
65188797,BTC-E,btc_eur,btc_eur,bid,366.88,3.41324,1449528392
65188796,BTC-E,btc_eur,btc_eur,bid,366.88,2.50111,1449528392
65188795,BTC-E,btc_eur,btc_eur,bid,366.0,0.01,1449528392
65188794,BTC-E,btc_eur,btc_eur,bid,365.019,0.175,1449528392
65188793,BTC-E,btc_eur,btc_eur,bid,365.0,0.010002,1449528392
65188564,BTC-E,btc_eur,btc_eur,ask,363.0,0.015355,1449528034
65188352,BTC-E,btc_eur,btc_eur,ask,363.0,0.00237842,1449527713
65188351,BTC-E,btc_eur,btc_eur,ask,363.0,0.0153894,1449527713
65188299,BTC-E,btc_eur,btc_eur,ask,363.0,0.00430821,1449527643
65188298,BTC-E,btc_eur,btc_eur,ask,363.0,0.01003,1449527643
65188242,BTC-E,btc_eur,btc_eur,ask,364.925,0.0178034,1449527113
65188066,BTC-E,btc_eur,btc_eur,ask,364.56,0.175528,1449526693
65188059,BTC-E,btc_eur,btc_eur,bid,366.915,0.230016,1449526636
65188058,BTC-E,btc_eur,btc_eur,bid,366.0,0.010002,1449526636
65188057,BTC-E,btc_eur,btc_eur,bid,365.733,0.175,1449526636
65188056,BTC-E,btc_eur,btc_eur,bid,365.103,0.174982,1449526636
65188055,BTC-E,btc_eur,btc_eur,bid,365.103,0.01,1449526636
65188043,BTC-E,btc_eur,btc_eur,ask,361.21,2.52327,1449526581
65188042,BTC-E,btc_eur,btc_eur,ask,361.21,0.0483786,1449526581
65188041,BTC-E,btc_eur,btc_eur,ask,361.21,0.0537769,1449526581
65188024,BTC-E,btc_eur,btc_eur,ask,361.21,2.881E-5,1449526564
65188023,BTC-E,btc_eur,btc_eur,ask,361.21,1.23699,1449526564
65188021,BTC-E,btc_eur,btc_eur,bid,362.559,0.174982,1449526561
65188020,BTC-E,btc_eur,btc_eur,bid,361.2,0.624413,1449526547
65188016,BTC-E,btc_eur,btc_eur,ask,361.387,0.175,1449526546
65188015,BTC-E,btc_eur,btc_eur,ask,361.387,0.0120528,1449526546
65187987,BTC-E,btc_eur,btc_eur,ask,361.2,4.41346,1449526533
65187986,BTC-E,btc_eur,btc_eur,ask,361.2,0.604414,1449526533
65187985,BTC-E,btc_eur,btc_eur,ask,361.207,0.143,1449526533
65187984,BTC-E,btc_eur,btc_eur,ask,361.456,0.014954,1449526533
65187983,BTC-E,btc_eur,btc_eur,ask,362.0,0.01003,1449526533
65187982,BTC-E,btc_eur,btc_eur,ask,363.0,0.01003,1449526533
65187981,BTC-E,btc_eur,btc_eur,ask,363.907,0.175529,1449526533
65187980,BTC-E,btc_eur,btc_eur,ask,363.93,0.175,1449526533
65187979,BTC-E,btc_eur,btc_eur,ask,363.93,0.182531,1449526533
65187972,BTC-E,btc_eur,btc_eur,ask,363.93,0.0178697,1449526512
65187954,BTC-E,btc_eur,btc_eur,ask,363.91,0.013867,1449526395
65187796,BTC-E,btc_eur,btc_eur,ask,363.91,0.0156147,1449525828
65187790,BTC-E,btc_eur,btc_eur,ask,364.827,0.175528,1449525775
65187789,BTC-E,btc_eur,btc_eur,ask,366.301,0.064897,1449525757
65187788,BTC-E,btc_eur,btc_eur,bid,366.0,0.175,1449525756
65187787,BTC-E,btc_eur,btc_eur,bid,366.0,0.05,1449525756
65187786,BTC-E,btc_eur,btc_eur,bid,366.0,0.010103,1449525756
65187779,BTC-E,btc_eur,btc_eur,bid,365.08,0.175,1449525720
65187778,BTC-E,btc_eur,btc_eur,bid,365.08,0.00277694,1449525720
65187611,BTC-E,btc_eur,btc_eur,bid,365.08,0.0150631,1449524932
65187537,BTC-E,btc_eur,btc_eur,ask,365.0,0.0114646,1449524353
65187536,BTC-E,btc_eur,btc_eur,bid,365.0,0.00653538,1449524352
65187499,BTC-E,btc_eur,btc_eur,bid,362.916,1.14097,1449524115
65187493,BTC-E,btc_eur,btc_eur,ask,362.916,0.859033,1449524114
65187492,BTC-E,btc_eur,btc_eur,bid,365.0,0.00356662,1449524112
65187491,BTC-E,btc_eur,btc_eur,bid,364.99,0.0143389,1449524112
65187490,BTC-E,btc_eur,btc_eur,bid,364.99,0.05,1449524100
65187431,BTC-E,btc_eur,btc_eur,bid,364.99,0.0233894,1449523847
65186835,BTC-E,btc_eur,btc_eur,bid,363.92,0.13395,1449522728
65186730,BTC-E,btc_eur,btc_eur,bid,363.92,0.0200852,1449522634
65186729,BTC-E,btc_eur,btc_eur,bid,363.92,0.0209471,1449522632
65186306,BTC-E,btc_eur,btc_eur,bid,362.0,0.207324,1449521953
65186305,BTC-E,btc_eur,btc_eur,bid,362.0,1.69252,1449521953
65186298,BTC-E,btc_eur,btc_eur,bid,362.0,0.0101256,1449521942
65186292,BTC-E,btc_eur,btc_eur,ask,362.0,0.01108,1449521940
65186291,BTC-E,btc_eur,btc_eur,ask,362.0,5.07895,1449521940
65186259,BTC-E,btc_eur,btc_eur,ask,362.0,2.40642,1449521926
65186244,BTC-E,btc_eur,btc_eur,ask,362.0,0.516253,1449521924
65186243,BTC-E,btc_eur,btc_eur,ask,362.0,1.99838,1449521924
65186242,BTC-E,btc_eur,btc_eur,ask,362.0,0.01003,1449521924
65185995,BTC-E,btc_eur,btc_eur,bid,362.82,0.0612122,1449521682
65185994,BTC-E,btc_eur,btc_eur,bid,362.82,0.0187359,1449521682
65185993,BTC-E,btc_eur,btc_eur,ask,363.0,0.01003,1449521682
65185992,BTC-E,btc_eur,btc_eur,ask,363.0,0.170022,1449521682
65185936,BTC-E,btc_eur,btc_eur,ask,363.0,3.0,1449521588
65185794,BTC-E,btc_eur,btc_eur,ask,363.0,2.96986,1449521541
65185626,BTC-E,btc_eur,btc_eur,ask,363.0,0.968,1449521534
65185541,BTC-E,btc_eur,btc_eur,ask,363.0,0.968,1449521491
65185540,BTC-E,btc_eur,btc_eur,ask,363.0,0.918416,1449521488
65185539,BTC-E,btc_eur,btc_eur,ask,363.0,0.0485841,1449521488
65185515,BTC-E,btc_eur,btc_eur,ask,363.0,0.966,1449521477
65185511,BTC-E,btc_eur,btc_eur,ask,363.0,0.0397042,1449521470
65185510,BTC-E,btc_eur,btc_eur,ask,363.0,0.6725,1449521470
65185509,BTC-E,btc_eur,btc_eur,ask,363.151,0.157796,1449521470
65185482,BTC-E,btc_eur,btc_eur,bid,363.92,0.248169,1449521437
65185481,BTC-E,btc_eur,btc_eur,ask,364.0,0.01003,1449521436
65185480,BTC-E,btc_eur,btc_eur,ask,364.1,0.0118008,1449521436
65185479,BTC-E,btc_eur,btc_eur,bid,364.29,0.215527,1449521435
65185478,BTC-E,btc_eur,btc_eur,bid,364.29,0.0226393,1449521435
65185477,BTC-E,btc_eur,btc_eur,bid,364.29,0.0218341,1449521434
65185255,BTC-E,btc_eur,btc_eur,bid,364.675,0.0179272,1449520664
65193341,BTC-E,nvc_btc,nvc_btc,bid,0.0024,2.7449,1449544498
65193333,BTC-E,nvc_btc,nvc_btc,bid,0.0024,26.929,1449544466
65193331,BTC-E,nvc_btc,nvc_btc,bid,0.0024,2.83572,1449544466
65193330,BTC-E,nvc_btc,nvc_btc,bid,0.0024,0.1,1449544466
65193327,BTC-E,nvc_btc,nvc_btc,bid,0.0024,0.1,1449544466
65192052,BTC-E,nvc_btc,nvc_btc,ask,0.00237,19.8284,1449539366
65191625,BTC-E,nvc_btc,nvc_btc,ask,0.00237,38.0567,1449537913
65191593,BTC-E,nvc_btc,nvc_btc,ask,0.00238,0.639886,1449537903
65191587,BTC-E,nvc_btc,nvc_btc,ask,0.00238,1.30345,1449537891
65191569,BTC-E,nvc_btc,nvc_btc,ask,0.00237,40.5291,1449537814
65191568,BTC-E,nvc_btc,nvc_btc,ask,0.00238,1.12974,1449537814
65191565,BTC-E,nvc_btc,nvc_btc,ask,0.00239,47.7569,1449537788
65191553,BTC-E,nvc_btc,nvc_btc,ask,0.00239,0.1,1449537728
65191552,BTC-E,nvc_btc,nvc_btc,ask,0.00239,0.1,1449537728
65191551,BTC-E,nvc_btc,nvc_btc,ask,0.0024,0.1,1449537727
65191539,BTC-E,nvc_btc,nvc_btc,ask,0.00239,3.01084,1449537726
65191534,BTC-E,nvc_btc,nvc_btc,bid,0.00238,0.0016,1449537725
65191533,BTC-E,nvc_btc,nvc_btc,bid,0.00238,0.3988,1449537725
65191528,BTC-E,nvc_btc,nvc_btc,ask,0.00238,5.47386,1449537725
65191511,BTC-E,nvc_btc,nvc_btc,bid,0.0024,0.1,1449537721
65191510,BTC-E,nvc_btc,nvc_btc,bid,0.0024,2.7,1449537720
65191509,BTC-E,nvc_btc,nvc_btc,bid,0.0024,26.8923,1449537720
65191508,BTC-E,nvc_btc,nvc_btc,bid,0.0024,1.0,1449537720
65191503,BTC-E,nvc_btc,nvc_btc,bid,0.00237,20.0,1449537720
65191502,BTC-E,nvc_btc,nvc_btc,bid,0.00237,1.0,1449537720
65191501,BTC-E,nvc_btc,nvc_btc,bid,0.00237,0.1,1449537720
65191500,BTC-E,nvc_btc,nvc_btc,bid,0.00237,1.0,1449537720
65191499,BTC-E,nvc_btc,nvc_btc,bid,0.00236,0.192628,1449537720
65191496,BTC-E,nvc_btc,nvc_btc,bid,0.00236,96.1215,1449537719
65191489,BTC-E,nvc_btc,nvc_btc,bid,0.00236,17.3448,1449537719
65191488,BTC-E,nvc_btc,nvc_btc,bid,0.00236,0.1,1449537719
65191486,BTC-E,nvc_btc,nvc_btc,bid,0.00236,0.1,1449537719
65191485,BTC-E,nvc_btc,nvc_btc,bid,0.00235,0.1,1449537719
65191482,BTC-E,nvc_btc,nvc_btc,bid,0.00234,9.9,1449537719
65191381,BTC-E,nvc_btc,nvc_btc,ask,0.0023,349.328,1449537525
65191380,BTC-E,nvc_btc,nvc_btc,ask,0.0023,0.100236,1449537525
65191379,BTC-E,nvc_btc,nvc_btc,ask,0.0023,1.0,1449537525
65191378,BTC-E,nvc_btc,nvc_btc,ask,0.0023,1.0,1449537524
65191377,BTC-E,nvc_btc,nvc_btc,ask,0.0023,0.1,1449537524
65191376,BTC-E,nvc_btc,nvc_btc,ask,0.00231,79.8317,1449537524
65191375,BTC-E,nvc_btc,nvc_btc,ask,0.00231,1.0,1449537524
65191374,BTC-E,nvc_btc,nvc_btc,ask,0.00231,119.655,1449537524
65191373,BTC-E,nvc_btc,nvc_btc,ask,0.00232,9.9,1449537524
65191372,BTC-E,nvc_btc,nvc_btc,ask,0.00232,9.9,1449537524
65191371,BTC-E,nvc_btc,nvc_btc,ask,0.00232,27.7305,1449537524
65191370,BTC-E,nvc_btc,nvc_btc,ask,0.00233,0.4549,1449537524
65191258,BTC-E,nvc_btc,nvc_btc,bid,0.00235,9.9,1449537347
65191257,BTC-E,nvc_btc,nvc_btc,bid,0.00235,9.9,1449537347
65191136,BTC-E,nvc_btc,nvc_btc,ask,0.00231,113.659,1449537132
65191135,BTC-E,nvc_btc,nvc_btc,ask,0.00231,0.101,1449537132
65191134,BTC-E,nvc_btc,nvc_btc,ask,0.00231,0.44,1449537132
65191133,BTC-E,nvc_btc,nvc_btc,ask,0.00231,0.100237,1449537132
65191132,BTC-E,nvc_btc,nvc_btc,ask,0.00231,0.1,1449537132
65191131,BTC-E,nvc_btc,nvc_btc,ask,0.00231,0.21,1449537132
65191130,BTC-E,nvc_btc,nvc_btc,ask,0.00231,175.006,1449537132
65191129,BTC-E,nvc_btc,nvc_btc,ask,0.00232,76.0,1449537132
65191128,BTC-E,nvc_btc,nvc_btc,ask,0.00232,20.027,1449537132
65191127,BTC-E,nvc_btc,nvc_btc,ask,0.00232,0.11,1449537132
65191126,BTC-E,nvc_btc,nvc_btc,ask,0.00232,1.0,1449537132
65191125,BTC-E,nvc_btc,nvc_btc,ask,0.00232,0.11,1449537132
65191124,BTC-E,nvc_btc,nvc_btc,ask,0.00232,0.69269,1449537132
65191123,BTC-E,nvc_btc,nvc_btc,ask,0.00232,0.11,1449537132
65191122,BTC-E,nvc_btc,nvc_btc,ask,0.00232,0.64366,1449537132
65191121,BTC-E,nvc_btc,nvc_btc,ask,0.00232,0.11,1449537132
65191120,BTC-E,nvc_btc,nvc_btc,ask,0.00232,0.59815,1449537132
65191119,BTC-E,nvc_btc,nvc_btc,ask,0.00232,0.57615,1449537132
65191118,BTC-E,nvc_btc,nvc_btc,ask,0.00232,0.55415,1449537132
65191117,BTC-E,nvc_btc,nvc_btc,ask,0.00232,0.101,1449537132
65191116,BTC-E,nvc_btc,nvc_btc,ask,0.00232,0.52461,1449537132
65191115,BTC-E,nvc_btc,nvc_btc,ask,0.00232,0.57943,1449537132
65191114,BTC-E,nvc_btc,nvc_btc,ask,0.00232,0.61852,1449537132
65191113,BTC-E,nvc_btc,nvc_btc,ask,0.00232,16.8234,1449537132
65191112,BTC-E,nvc_btc,nvc_btc,ask,0.00232,2.87,1449537132
65191111,BTC-E,nvc_btc,nvc_btc,ask,0.00232,0.1,1449537132
65191110,BTC-E,nvc_btc,nvc_btc,ask,0.00232,0.100237,1449537132
65191109,BTC-E,nvc_btc,nvc_btc,ask,0.00233,0.9251,1449537132
65191108,BTC-E,nvc_btc,nvc_btc,ask,0.00233,0.11,1449537132
65191107,BTC-E,nvc_btc,nvc_btc,ask,0.00233,0.1,1449537132
65190981,BTC-E,nvc_btc,nvc_btc,ask,0.00234,234.0,1449536629
65190979,BTC-E,nvc_btc,nvc_btc,ask,0.00234,0.100237,1449536629
65190977,BTC-E,nvc_btc,nvc_btc,ask,0.00234,0.1,1449536629
65190975,BTC-E,nvc_btc,nvc_btc,ask,0.00234,1.006,1449536629
65190814,BTC-E,nvc_btc,nvc_btc,ask,0.00237,0.00481131,1449535856
65190812,BTC-E,nvc_btc,nvc_btc,ask,0.00237,12.9952,1449535848
65190675,BTC-E,nvc_btc,nvc_btc,ask,0.00235,8.47482,1449535336
65190673,BTC-E,nvc_btc,nvc_btc,ask,0.00235,1.27,1449535336
65190671,BTC-E,nvc_btc,nvc_btc,ask,0.00235,0.1,1449535336
65190669,BTC-E,nvc_btc,nvc_btc,ask,0.00235,10.8889,1449535336
65190579,BTC-E,nvc_btc,nvc_btc,ask,0.00236,65.0,1449534708
65190578,BTC-E,nvc_btc,nvc_btc,ask,0.00236,2.78595,1449534708
65190577,BTC-E,nvc_btc,nvc_btc,ask,0.00236,0.1,1449534708
65190576,BTC-E,nvc_btc,nvc_btc,ask,0.00236,0.100237,1449534708
65190575,BTC-E,nvc_btc,nvc_btc,ask,0.00237,2.75896,1449534708
65190574,BTC-E,nvc_btc,nvc_btc,ask,0.00237,0.1,1449534708
65190573,BTC-E,nvc_btc,nvc_btc,ask,0.00237,1.006,1449534708
65190572,BTC-E,nvc_btc,nvc_btc,ask,0.00238,0.100237,1449534708
65190571,BTC-E,nvc_btc,nvc_btc,ask,0.00238,0.1,1449534708
65190527,BTC-E,nvc_btc,nvc_btc,ask,0.00239,56.0,1449534560
65190525,BTC-E,nvc_btc,nvc_btc,ask,0.00239,0.1,1449534560
65190353,BTC-E,nvc_btc,nvc_btc,bid,0.00244,42.0851,1449534037
65190352,BTC-E,nvc_btc,nvc_btc,bid,0.00244,0.1,1449534037
65190351,BTC-E,nvc_btc,nvc_btc,bid,0.00244,0.1,1449534037
65190350,BTC-E,nvc_btc,nvc_btc,bid,0.00244,9.35918,1449534037
65190349,BTC-E,nvc_btc,nvc_btc,bid,0.00244,2.7,1449534037
