Id,Provenance,Exchange,Symbol_Pair,Type,Price,Volume,Timestamp
65510909,BTC-E,btc_eur,btc_eur,bid,409.5,0.148126,1450140815
65510658,BTC-E,btc_eur,btc_eur,bid,409.5,1.21874,1450140529
65510656,BTC-E,btc_eur,btc_eur,bid,409.5,0.00176535,1450140529
65510590,BTC-E,btc_eur,btc_eur,bid,409.5,1.00142,1450140446
65510569,BTC-E,btc_eur,btc_eur,bid,409.5,0.0130184,1450140437
65510564,BTC-E,btc_eur,btc_eur,bid,409.5,0.456903,1450140427
65510557,BTC-E,btc_eur,btc_eur,bid,409.5,0.0858925,1450140411
65510552,BTC-E,btc_eur,btc_eur,bid,409.5,0.600851,1450140396
65510547,BTC-E,btc_eur,btc_eur,bid,409.5,1.97535,1450140394
65510538,BTC-E,btc_eur,btc_eur,bid,409.5,0.010016,1450140388
65510535,BTC-E,btc_eur,btc_eur,bid,409.5,0.010016,1450140388
65510528,BTC-E,btc_eur,btc_eur,bid,409.5,0.844769,1450140387
65510526,BTC-E,btc_eur,btc_eur,bid,409.5,0.01,1450140387
65509820,BTC-E,btc_eur,btc_eur,bid,409.499,0.0168049,1450139504
65509537,BTC-E,btc_eur,btc_eur,bid,407.5,0.379393,1450139320
65509534,BTC-E,btc_eur,btc_eur,bid,407.5,0.0100159,1450139320
65509404,BTC-E,btc_eur,btc_eur,bid,407.5,0.487111,1450139318
65509387,BTC-E,btc_eur,btc_eur,bid,407.5,1.75793,1450139318
65509361,BTC-E,btc_eur,btc_eur,bid,407.5,0.0100148,1450139312
65509355,BTC-E,btc_eur,btc_eur,bid,407.5,1.50072,1450139297
65509344,BTC-E,btc_eur,btc_eur,bid,407.5,0.195388,1450139289
65509315,BTC-E,btc_eur,btc_eur,bid,407.5,0.0824149,1450139281
65509297,BTC-E,btc_eur,btc_eur,bid,407.5,0.224396,1450139243
65509272,BTC-E,btc_eur,btc_eur,bid,407.5,0.200272,1450139230
65509269,BTC-E,btc_eur,btc_eur,bid,407.5,0.152344,1450139228
65509268,BTC-E,btc_eur,btc_eur,bid,407.0,1.0E-8,1450139228
65509029,BTC-E,btc_eur,btc_eur,bid,407.0,0.230506,1450139096
65509025,BTC-E,btc_eur,btc_eur,bid,407.0,1.00323,1450139093
65509022,BTC-E,btc_eur,btc_eur,bid,407.0,0.963786,1450139091
65509019,BTC-E,btc_eur,btc_eur,bid,407.0,0.0401107,1450139090
65509015,BTC-E,btc_eur,btc_eur,bid,407.0,2.10957,1450139088
65508838,BTC-E,btc_eur,btc_eur,bid,407.0,0.0372313,1450138969
65508733,BTC-E,btc_eur,btc_eur,bid,407.0,0.1,1450138864
65508731,BTC-E,btc_eur,btc_eur,bid,407.0,0.1,1450138863
65508730,BTC-E,btc_eur,btc_eur,bid,407.0,0.29,1450138863
65508729,BTC-E,btc_eur,btc_eur,bid,407.0,0.11,1450138863
65508585,BTC-E,btc_eur,btc_eur,bid,407.0,0.0155609,1450138672
65508192,BTC-E,btc_eur,btc_eur,ask,405.0,0.0101,1450137645
65508168,BTC-E,btc_eur,btc_eur,bid,405.7,1.0E-8,1450137420
65507989,BTC-E,btc_eur,btc_eur,ask,405.0,0.013345,1450136904
65507988,BTC-E,btc_eur,btc_eur,ask,405.0,0.032489,1450136904
65507987,BTC-E,btc_eur,btc_eur,ask,405.0,0.01003,1450136904
65507876,BTC-E,btc_eur,btc_eur,bid,405.7,0.0569396,1450136807
65507872,BTC-E,btc_eur,btc_eur,bid,405.7,0.170692,1450136806
65507865,BTC-E,btc_eur,btc_eur,bid,405.7,0.170042,1450136806
65507846,BTC-E,btc_eur,btc_eur,bid,405.7,0.236462,1450136805
65507726,BTC-E,btc_eur,btc_eur,bid,405.7,2.54126,1450136697
65507703,BTC-E,btc_eur,btc_eur,bid,405.7,0.182703,1450136660
65507695,BTC-E,btc_eur,btc_eur,bid,405.7,0.0129689,1450136658
65507694,BTC-E,btc_eur,btc_eur,bid,405.7,0.0129689,1450136657
65507686,BTC-E,btc_eur,btc_eur,bid,405.7,2.06181,1450136654
65507685,BTC-E,btc_eur,btc_eur,bid,405.7,0.128643,1450136654
65507663,BTC-E,btc_eur,btc_eur,bid,405.7,0.547871,1450136650
65507637,BTC-E,btc_eur,btc_eur,ask,405.7,0.13,1450136638
65507636,BTC-E,btc_eur,btc_eur,ask,405.7,0.502986,1450136638
65507633,BTC-E,btc_eur,btc_eur,bid,405.7,0.404255,1450136638
65507628,BTC-E,btc_eur,btc_eur,bid,405.7,0.250898,1450136635
65507622,BTC-E,btc_eur,btc_eur,bid,405.7,0.0425876,1450136624
65507614,BTC-E,btc_eur,btc_eur,bid,405.7,0.0663547,1450136617
65507611,BTC-E,btc_eur,btc_eur,bid,405.7,0.343983,1450136606
65507607,BTC-E,btc_eur,btc_eur,bid,405.7,0.0200709,1450136603
65507594,BTC-E,btc_eur,btc_eur,bid,405.7,0.0893245,1450136591
65507588,BTC-E,btc_eur,btc_eur,bid,405.7,0.0742672,1450136585
65507585,BTC-E,btc_eur,btc_eur,bid,405.7,0.168608,1450136582
65507577,BTC-E,btc_eur,btc_eur,bid,405.7,0.355105,1450136576
65507568,BTC-E,btc_eur,btc_eur,bid,405.7,1.79893,1450136564
65507555,BTC-E,btc_eur,btc_eur,bid,405.7,0.0524989,1450136564
65507534,BTC-E,btc_eur,btc_eur,ask,405.7,1.52141,1450136560
65507526,BTC-E,btc_eur,btc_eur,bid,405.7,1.05371,1450136528
65507519,BTC-E,btc_eur,btc_eur,bid,405.7,0.479577,1450136526
65507506,BTC-E,btc_eur,btc_eur,bid,405.7,3.19733,1450136524
65507504,BTC-E,btc_eur,btc_eur,bid,405.7,0.0214961,1450136524
65507502,BTC-E,btc_eur,btc_eur,bid,405.7,0.798994,1450136524
65507501,BTC-E,btc_eur,btc_eur,bid,405.7,0.999246,1450136524
65507500,BTC-E,btc_eur,btc_eur,bid,405.7,0.0215824,1450136524
65507499,BTC-E,btc_eur,btc_eur,bid,405.7,0.0194241,1450136524
65507495,BTC-E,btc_eur,btc_eur,bid,405.7,0.351013,1450136524
65507492,BTC-E,btc_eur,btc_eur,ask,405.701,3.57462,1450136523
65506771,BTC-E,btc_eur,btc_eur,bid,409.82,0.015901,1450135862
65506514,BTC-E,btc_eur,btc_eur,bid,409.829,0.0153604,1450134898
65506205,BTC-E,btc_eur,btc_eur,ask,405.9,1.87,1450133922
65506195,BTC-E,btc_eur,btc_eur,bid,406.191,1.0E-8,1450133872
65505977,BTC-E,btc_eur,btc_eur,bid,406.191,0.622108,1450133380
65505970,BTC-E,btc_eur,btc_eur,bid,406.191,0.246826,1450133378
65505967,BTC-E,btc_eur,btc_eur,bid,406.191,0.0110563,1450133362
65505964,BTC-E,btc_eur,btc_eur,bid,406.191,0.2,1450133361
65505963,BTC-E,btc_eur,btc_eur,bid,406.191,0.0100156,1450133318
65505958,BTC-E,btc_eur,btc_eur,bid,406.191,0.0110551,1450133300
65505950,BTC-E,btc_eur,btc_eur,bid,406.191,0.312507,1450133280
65505946,BTC-E,btc_eur,btc_eur,bid,406.191,0.569051,1450133280
65505945,BTC-E,btc_eur,btc_eur,ask,406.191,0.017381,1450133279
65505875,BTC-E,btc_eur,btc_eur,bid,406.813,1.0E-8,1450133040
65505852,BTC-E,btc_eur,btc_eur,bid,406.813,2.93013,1450132996
65505804,BTC-E,btc_eur,btc_eur,bid,406.813,0.0131122,1450132843
65505753,BTC-E,btc_eur,btc_eur,bid,406.813,0.0175268,1450132310
65505744,BTC-E,btc_eur,btc_eur,bid,406.813,0.0121919,1450132230
65505729,BTC-E,btc_eur,btc_eur,bid,406.813,0.0160373,1450132150
65505728,BTC-E,btc_eur,btc_eur,ask,406.813,0.011,1450132138
65505722,BTC-E,btc_eur,btc_eur,bid,406.85,1.34284,1450132110
65505721,BTC-E,btc_eur,btc_eur,bid,406.85,1.64616,1450132110
65505720,BTC-E,btc_eur,btc_eur,ask,406.85,0.011,1450132109
65505712,BTC-E,btc_eur,btc_eur,bid,406.92,0.691779,1450132089
65505711,BTC-E,btc_eur,btc_eur,bid,406.92,1.29722,1450132089
65505710,BTC-E,btc_eur,btc_eur,ask,406.92,0.011,1450132088
65505708,BTC-E,btc_eur,btc_eur,bid,406.976,1.989,1450132067
65505707,BTC-E,btc_eur,btc_eur,ask,406.976,0.011,1450132067
65505694,BTC-E,btc_eur,btc_eur,ask,407.0,0.01003,1450131977
65505532,BTC-E,btc_eur,btc_eur,ask,407.2,0.736057,1450131002
65504997,BTC-E,btc_eur,btc_eur,bid,407.2,0.00652533,1450129813
65504996,BTC-E,btc_eur,btc_eur,ask,407.2,0.0276965,1450129812
65504896,BTC-E,btc_eur,btc_eur,bid,410.6,4.5,1450129275
65504716,BTC-E,btc_eur,btc_eur,bid,410.8,0.29291,1450128638
65504655,BTC-E,btc_eur,btc_eur,bid,410.75,0.0150317,1450128418
65504386,BTC-E,btc_eur,btc_eur,bid,410.8,1.51081,1450127475
65504385,BTC-E,btc_eur,btc_eur,bid,410.75,0.15,1450127475
65504384,BTC-E,btc_eur,btc_eur,bid,410.734,0.00196397,1450127475
65504383,BTC-E,btc_eur,btc_eur,bid,410.656,1.98864,1450127475
65503989,BTC-E,btc_eur,btc_eur,ask,407.2,0.7709,1450126752
65503985,BTC-E,btc_eur,btc_eur,bid,410.66,1.2173,1450126743
65503882,BTC-E,btc_eur,btc_eur,ask,410.547,0.487201,1450126234
65503879,BTC-E,btc_eur,btc_eur,bid,410.547,0.0127993,1450126234
65503742,BTC-E,btc_eur,btc_eur,bid,409.49,0.1,1450125673
65503697,BTC-E,btc_eur,btc_eur,ask,407.2,0.0346145,1450125497
65503696,BTC-E,btc_eur,btc_eur,ask,407.2,0.0486265,1450125497
65503695,BTC-E,btc_eur,btc_eur,ask,407.2,0.016759,1450125497
65503406,BTC-E,btc_eur,btc_eur,ask,407.2,0.64,1450124586
65503402,BTC-E,btc_eur,btc_eur,ask,407.2,0.0191056,1450124584
65503329,BTC-E,btc_eur,btc_eur,ask,407.2,0.0172257,1450124414
65503022,BTC-E,btc_eur,btc_eur,ask,410.0,1.28586,1450123478
65503021,BTC-E,btc_eur,btc_eur,bid,410.0,0.036942,1450123476
65502925,BTC-E,btc_eur,btc_eur,ask,409.99,0.0367828,1450123322
65502924,BTC-E,btc_eur,btc_eur,ask,409.99,0.0169567,1450123320
65512154,BTC-E,nvc_btc,nvc_btc,ask,0.00211,77.0255,1450143179
65512086,BTC-E,nvc_btc,nvc_btc,ask,0.00211,0.705838,1450142962
65511871,BTC-E,nvc_btc,nvc_btc,ask,0.00211,0.155508,1450142561
65510442,BTC-E,nvc_btc,nvc_btc,ask,0.00212,0.100237,1450140386
65509540,BTC-E,nvc_btc,nvc_btc,bid,0.00213,1.00199,1450139322
65508472,BTC-E,nvc_btc,nvc_btc,bid,0.00215,0.9551,1450138287
65508471,BTC-E,nvc_btc,nvc_btc,bid,0.00215,0.905411,1450138287
65505564,BTC-E,nvc_btc,nvc_btc,bid,0.00215,13.9826,1450131354
65505563,BTC-E,nvc_btc,nvc_btc,bid,0.00215,0.1,1450131354
65505562,BTC-E,nvc_btc,nvc_btc,bid,0.00215,0.1,1450131354
65505561,BTC-E,nvc_btc,nvc_btc,bid,0.00214,0.1,1450131354
65505560,BTC-E,nvc_btc,nvc_btc,bid,0.00214,5.3561,1450131354
65505506,BTC-E,nvc_btc,nvc_btc,ask,0.00211,4.79917,1450130823
65505505,BTC-E,nvc_btc,nvc_btc,ask,0.00212,5.20083,1450130823
65505489,BTC-E,nvc_btc,nvc_btc,ask,0.00211,4.42609,1450130745
65505488,BTC-E,nvc_btc,nvc_btc,ask,0.00212,0.47999,1450130745
65505487,BTC-E,nvc_btc,nvc_btc,ask,0.00212,5.09391,1450130745
65504558,BTC-E,nvc_btc,nvc_btc,ask,0.00212,0.65178,1450127854
65503771,BTC-E,nvc_btc,nvc_btc,ask,0.00212,76.2735,1450125748
65503586,BTC-E,nvc_btc,nvc_btc,ask,0.00212,24.2672,1450125229
65503291,BTC-E,nvc_btc,nvc_btc,ask,0.00212,5.91,1450124231
65503130,BTC-E,nvc_btc,nvc_btc,bid,0.00214,0.142935,1450123800
65502723,BTC-E,nvc_btc,nvc_btc,ask,0.00212,5.04484,1450123125
65501935,BTC-E,nvc_btc,nvc_btc,bid,0.00214,2.73832,1450121182
65501905,BTC-E,nvc_btc,nvc_btc,bid,0.00214,0.102095,1450121100
65500787,BTC-E,nvc_btc,nvc_btc,ask,0.00212,270.0,1450118569
65500449,BTC-E,nvc_btc,nvc_btc,ask,0.00212,9.48315,1450117941
65500401,BTC-E,nvc_btc,nvc_btc,ask,0.00212,1.6781,1450117706
65500283,BTC-E,nvc_btc,nvc_btc,bid,0.00213,11.6177,1450117366
65500137,BTC-E,nvc_btc,nvc_btc,ask,0.00212,148.703,1450117104
65500136,BTC-E,nvc_btc,nvc_btc,ask,0.00212,1.29747,1450117104
65500094,BTC-E,nvc_btc,nvc_btc,bid,0.00214,0.14,1450116961
65500072,BTC-E,nvc_btc,nvc_btc,bid,0.00214,0.15,1450116930
65499954,BTC-E,nvc_btc,nvc_btc,ask,0.00212,0.522074,1450116651
65495797,BTC-E,nvc_btc,nvc_btc,bid,0.00214,13.9178,1450110849
65495791,BTC-E,nvc_btc,nvc_btc,bid,0.00214,1.0,1450110813
65495693,BTC-E,nvc_btc,nvc_btc,ask,0.00211,3.72058,1450110435
65495690,BTC-E,nvc_btc,nvc_btc,ask,0.00211,5.49859,1450110413
65495689,BTC-E,nvc_btc,nvc_btc,ask,0.00211,52.7917,1450110413
65495688,BTC-E,nvc_btc,nvc_btc,ask,0.00211,0.101,1450110413
65495687,BTC-E,nvc_btc,nvc_btc,ask,0.00211,0.100237,1450110413
65495686,BTC-E,nvc_btc,nvc_btc,ask,0.00211,0.1,1450110413
65495677,BTC-E,nvc_btc,nvc_btc,ask,0.00212,0.6393,1450110412
65495676,BTC-E,nvc_btc,nvc_btc,ask,0.00212,1.0031,1450110412
65495518,BTC-E,nvc_btc,nvc_btc,bid,0.00214,0.288121,1450109932
65495088,BTC-E,nvc_btc,nvc_btc,bid,0.00213,0.832507,1450108810
65494830,BTC-E,nvc_btc,nvc_btc,bid,0.00214,1.40684,1450108437
65494825,BTC-E,nvc_btc,nvc_btc,bid,0.00214,1.40684,1450108437
65494821,BTC-E,nvc_btc,nvc_btc,bid,0.00214,1.06632,1450108435
65494814,BTC-E,nvc_btc,nvc_btc,bid,0.00214,1.19864,1450108434
65494805,BTC-E,nvc_btc,nvc_btc,bid,0.00214,1.40575,1450108433
65494797,BTC-E,nvc_btc,nvc_btc,bid,0.00214,1.36424,1450108431
65494794,BTC-E,nvc_btc,nvc_btc,bid,0.00214,1.36424,1450108430
65494786,BTC-E,nvc_btc,nvc_btc,bid,0.00214,1.40534,1450108428
65494779,BTC-E,nvc_btc,nvc_btc,bid,0.00214,1.36424,1450108427
65494766,BTC-E,nvc_btc,nvc_btc,bid,0.00214,1.39368,1450108389
65494717,BTC-E,nvc_btc,nvc_btc,bid,0.00214,0.141734,1450108318
65494678,BTC-E,nvc_btc,nvc_btc,bid,0.00214,0.141734,1450108253
65492466,BTC-E,nvc_btc,nvc_btc,bid,0.00214,2.14026,1450103863
65491597,BTC-E,nvc_btc,nvc_btc,bid,0.00215,0.759888,1450101635
65491596,BTC-E,nvc_btc,nvc_btc,bid,0.00214,0.240112,1450101635
65491586,BTC-E,nvc_btc,nvc_btc,bid,0.00214,2.0,1450101610
65491554,BTC-E,nvc_btc,nvc_btc,ask,0.00212,3.0,1450101541
65491550,BTC-E,nvc_btc,nvc_btc,ask,0.00212,1.0,1450101515
65490639,BTC-E,nvc_btc,nvc_btc,bid,0.00214,0.230204,1450099562
65489003,BTC-E,nvc_btc,nvc_btc,bid,0.00215,0.17017,1450096139
65484748,BTC-E,nvc_btc,nvc_btc,ask,0.00212,10.7965,1450088005
65484747,BTC-E,nvc_btc,nvc_btc,ask,0.00212,0.667222,1450088005
65484746,BTC-E,nvc_btc,nvc_btc,ask,0.00212,0.1,1450088005
65484745,BTC-E,nvc_btc,nvc_btc,ask,0.00212,0.100237,1450088005
65484744,BTC-E,nvc_btc,nvc_btc,ask,0.00213,0.1,1450088005
65484743,BTC-E,nvc_btc,nvc_btc,ask,0.00213,6.28947,1450088005
65484742,BTC-E,nvc_btc,nvc_btc,ask,0.00213,3.14474,1450088005
65484741,BTC-E,nvc_btc,nvc_btc,ask,0.00213,6.59312,1450088005
65484740,BTC-E,nvc_btc,nvc_btc,ask,0.00213,0.100237,1450088005
65484739,BTC-E,nvc_btc,nvc_btc,ask,0.00214,0.1,1450088005
65484738,BTC-E,nvc_btc,nvc_btc,ask,0.00214,0.100237,1450088005
65484378,BTC-E,nvc_btc,nvc_btc,ask,0.00215,24.2477,1450087462
65483839,BTC-E,nvc_btc,nvc_btc,ask,0.00215,22.3366,1450086244
65483838,BTC-E,nvc_btc,nvc_btc,ask,0.00215,0.1,1450086244
65483837,BTC-E,nvc_btc,nvc_btc,ask,0.00215,0.100237,1450086244
65483836,BTC-E,nvc_btc,nvc_btc,ask,0.00216,3.21E-6,1450086244
65483268,BTC-E,nvc_btc,nvc_btc,ask,0.00216,5.24094,1450085982
65483198,BTC-E,nvc_btc,nvc_btc,ask,0.00216,0.392977,1450085970
65483074,BTC-E,nvc_btc,nvc_btc,ask,0.00216,2.81856,1450085781
65483068,BTC-E,nvc_btc,nvc_btc,ask,0.00216,2.81856,1450085781
65482968,BTC-E,nvc_btc,nvc_btc,ask,0.00216,4.63453,1450085488
65482475,BTC-E,nvc_btc,nvc_btc,ask,0.00216,5.39679,1450084445
65479868,BTC-E,nvc_btc,nvc_btc,ask,0.00216,10.2635,1450080975
65478523,BTC-E,nvc_btc,nvc_btc,ask,0.00216,8.43414,1450076148
65478522,BTC-E,nvc_btc,nvc_btc,ask,0.00216,0.100237,1450076148
65477276,BTC-E,nvc_btc,nvc_btc,bid,0.00219,14.0065,1450072964
65477275,BTC-E,nvc_btc,nvc_btc,bid,0.00219,0.1,1450072964
65477274,BTC-E,nvc_btc,nvc_btc,bid,0.00219,0.1,1450072949
